path,name,saturation,dark,bright,block_jump
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe382_jpg.rf.8164cc7a811db61c7ab7e01314adcb3d.jpg,ARUWvsTAMUframe382_jpg.rf.8164cc7a811db61c7ab7e01314adcb3d.jpg,0.011861979166666667,0.08592447916666666,0.06461588541666667,25.945419311523438
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe383_jpg.rf.40cfc20daa02cd5222aeeeb3624a7c69.jpg,ARUWvsTAMUframe383_jpg.rf.40cfc20daa02cd5222aeeeb3624a7c69.jpg,0.010576171875,0.08868489583333333,0.059039713541666664,23.380054473876953
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe385_jpg.rf.574aa742e7af3fe479f322617431cdaa.jpg,ARUWvsTAMUframe385_jpg.rf.574aa742e7af3fe479f322617431cdaa.jpg,0.04240559895833333,0.07432291666666667,0.054700520833333335,19.974306106567383
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe386_jpg.rf.232853f7e43138a60cd6a834a3f28013.jpg,ARUWvsTAMUframe386_jpg.rf.232853f7e43138a60cd6a834a3f28013.jpg,0.000751953125,0.07876953125,0.07183919270833333,18.521621704101562
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe387_jpg.rf.7468cf0949f887b5797404c0e981ec3e.jpg,ARUWvsTAMUframe387_jpg.rf.7468cf0949f887b5797404c0e981ec3e.jpg,0.0010709635416666667,0.07836588541666667,0.07358723958333334,18.258573532104492
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe388_jpg.rf.f8a826f2455312c288deb6a35b98da2d.jpg,ARUWvsTAMUframe388_jpg.rf.f8a826f2455312c288deb6a35b98da2d.jpg,0.0010091145833333334,0.07893880208333333,0.07382161458333333,18.277814865112305
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe390_jpg.rf.246e8c6f655e0df600d25fb86a63a6a0.jpg,ARUWvsTAMUframe390_jpg.rf.246e8c6f655e0df600d25fb86a63a6a0.jpg,0.000791015625,0.07887044270833334,0.07433268229166666,18.34139633178711
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe392_jpg.rf.8fe25cf92f3d25809ad6696e9ebeeba5.jpg,ARUWvsTAMUframe392_jpg.rf.8fe25cf92f3d25809ad6696e9ebeeba5.jpg,0.047353515625,0.05618815104166667,0.052477213541666665,22.974422454833984
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe394_jpg.rf.f8f32854c8a7a0d8ab22e43a8584297e.jpg,ARUWvsTAMUframe394_jpg.rf.f8f32854c8a7a0d8ab22e43a8584297e.jpg,0.21005859375,0.058994140625,0.027939453125,25.10235595703125
C:\Users\saysa\Downloads\RoboMaster.v4-test_robust.yolov8\test\images\ARUWvsTAMUframe395_jpg.rf.946e5b91cc9cc9e7b86acf9008057117.jpg,ARUWvsTAMUframe395_jpg.rf.946e5b91cc9cc9e7b86acf9008057117.jpg,0.22147786458333332,0.057766927083333336,0.025048828125,24.894256591796875
